# Total column ozone and ozone profiles measured at Maitri, Antarctica.
# Station: Maitri (WOUDC station 400, GAW ID MTR), 70.45 S, 11.45 E, 330 m.
# Measured by: India Meteorological Department (IMD).
# Station operated by: National Centre for Polar and Ocean Research (NCPOR).
# Archived by: WMO Global Atmosphere Watch / World Ozone and Ultraviolet
#   Radiation Data Centre (WOUDC), https://woudc.org
# Retrieved from the WOUDC data registry API, https://api.woudc.org
# Free and unrestricted for scientific, educational and policy use, on the
# condition that the contributing agency (IMD) and the WOUDC are credited.
# Republished unmodified by NCPOR as part of the Indian Antarctic archive.
# Balloon-borne ozonesonde profiles. One row per measured level.
# Ozone partial pressure in millipascals; pressure in hectopascals.
flight_date_utc,level_index,pressure_hpa,temperature_c,o3_partial_pressure_mpa,flight_total_o3_du,correction_factor
1998-02-02,13,500,-31,1.8,,0
1998-02-02,14,478,-34,1.3,,0
1998-02-02,15,450,-36,1.0,,0
1998-02-02,16,424,-38,1.1,,0
1998-02-02,17,378,-44,1.0,,0
1998-02-02,18,335,-50,1.4,,0
1998-02-02,19,300,-53,1.0,,0
1998-02-02,20,292,-54,1.1,,0
1998-02-02,21,282,-54,2.7,,0
1998-02-02,22,273,-51,4.5,,0
1998-02-02,23,260,-51,4.9,,0
1998-02-02,24,242,-48,5.3,,0
1998-02-02,25,210,-48,5.4,,0
1998-02-02,26,200,-46,5.4,,0
1998-02-02,27,175,-46,5.1,,0
1998-02-02,28,164,-46,5.1,,0
1998-02-02,29,158,-45,5.3,,0
1998-02-02,30,150,-45,5.3,,0
1998-02-02,31,130,-45,5.8,,0
1998-02-02,32,114,-45,6.8,,0
1998-02-02,33,110,-44,7.1,,0
1998-02-02,34,102,-44,8.3,,0
1998-02-02,35,100,-44,8.2,,0
1998-02-02,36,97.1,-44,8.4,,0
1998-02-02,37,92.4,-44,9.0,,0
1998-02-02,38,88,-43,10.4,,0
1998-02-02,39,82.5,-43,12.0,,0
1998-02-02,40,75.8,-42,13.2,,0
1998-02-02,41,70,-42,13.8,,0
1998-02-02,42,69,-42,14.2,,0
1998-02-02,43,66,-41,14.8,,0
1998-02-02,44,58,-40,15.1,,0
1998-02-02,45,54.3,-40,14.7,,0
1998-02-02,46,50,-40,14.9,,0
1998-02-02,47,46,-40,14.6,,0
1998-02-02,48,42.8,-40,13.8,,0
1998-02-02,49,40,-40,11.9,,0
1998-02-02,50,38.9,-40,11.8,,0
1998-02-02,51,37.2,-38,13.7,,0
1998-02-02,52,35.8,-38,14.7,,0
1998-02-02,53,32,-38,14.2,,0
1998-02-02,54,30,-38,14.0,,0
1998-02-02,55,29,-38,13.6,,0
1998-02-02,56,27.7,-38,13.4,,0
1998-02-02,57,26,-37,13.7,,0
1998-02-02,58,22.8,-38,13.6,,0
1998-02-02,59,20,-38,12.6,,0
1998-02-02,60,16.2,-36,11.4,,0
1998-02-02,61,14.9,-34,11.1,,0
1998-02-02,62,13.4,-34,10.7,,0
1998-02-02,63,12.4,-34,9.8,,0
1998-02-02,64,11.1,-36,9.4,,0
1998-02-02,65,10,-36,9.2,,0
1998-02-02,66,9.2,-35,9.0,,0
1998-02-02,67,8.5,-34,8.4,,0
1998-02-02,68,7,-34,7.7,,0
1998-02-02,69,6.2,-33,7.4,,0
1998-02-15,1,963,-3,1.5,,0
1998-02-15,2,890,-10,1.2,,0
1998-02-15,3,796,-15,0.9,,0
1998-02-15,4,751,-17,0.8,,0
1998-02-15,5,700,-21,0.6,,0
1998-02-15,6,671,-21,0.4,,0
1998-02-15,7,642,-22,0.5,,0
1998-02-15,8,600,-24,0.6,,0
1998-02-15,9,542,-28,0.6,,0
1998-02-15,10,500,-33,0.9,,0
1998-02-15,11,460,-38,0.6,,0
1998-02-15,12,450,-40,0.7,,0
1998-02-15,13,435,-41,0.6,,0
1998-02-15,14,424,-42,0.7,,0
1998-02-15,15,400,-44,0.5,,0
1998-02-15,16,381,-47,0.2,,0
1998-02-15,17,370,-48,0.6,,0
1998-02-15,18,355,-49,0.7,,0
1998-02-15,19,340,-49,1.4,,0
1998-02-15,20,324,-49,2.4,,0
1998-02-15,21,318,-50,2.4,,0
1998-02-15,22,310,-50,3.1,,0
1998-02-15,23,300,-50,3.4,,0
1998-02-15,24,285,-48,4.7,,0
1998-02-15,25,275,-47,4.9,,0
1998-02-15,26,261,-47,4.8,,0
1998-02-15,27,245,-48,4.9,,0
1998-02-15,28,234,-48,4.9,,0
1998-02-15,29,215,-48,4.9,,0
1998-02-15,30,200,-47,5.4,,0
1998-02-15,31,180,-47,5.2,,0
1998-02-15,32,172,-48,5.0,,0
1998-02-15,33,165,-47,5.2,,0
1998-02-15,34,152,-47,5.6,,0
1998-02-15,35,150,-46,5.4,,0
1998-02-15,36,145,-45,5.5,,0
1998-02-15,37,137,-44,5.9,,0
1998-02-15,38,124,-45,6.3,,0
1998-02-15,39,119,-45,6.8,,0
1998-02-15,40,110,-43,8.4,,0
1998-02-15,41,104,-42,8.7,,0
1998-02-15,42,100,-42,8.6,,0
1998-02-15,43,89.4,-43,8.6,,0
1998-02-15,44,81.5,-43,8.6,,0
1998-02-15,45,73.4,-42,9.5,,0
1998-02-15,46,70,-43,10.3,,0
1998-02-15,47,66.4,-42,10.8,,0
1998-02-15,48,59,-41,11.2,,0
1998-02-15,49,53,-41,11.5,,0
1998-02-15,50,50,-40,12.0,,0
1998-02-15,51,43.8,-41,12.2,,0
1998-02-15,52,42,-41,12.0,,0
1998-02-15,53,38.8,-41,12.2,,0
1998-02-15,54,34.9,-42,11.9,,0
1998-02-15,55,30.5,-40,12.3,,0
1998-02-15,56,30,-40,12.2,,0
1998-02-15,57,26.5,-40,12.4,,0
1998-02-15,58,23.5,-41,13.1,,0
1998-02-15,59,21.4,-41,12.9,,0
1998-02-15,60,20,-41,12.8,,0
1998-02-15,61,18.1,-41,12.5,,0
1998-02-15,62,17,-41,11.8,,0
1998-02-15,63,15,-41,11.1,,0
1998-02-15,64,10.9,-41,9.9,,0
1998-02-15,65,10,-41,9.8,,0
1998-02-15,66,7.2,-41,9.7,,0
1998-02-23,1,971,-2,1.2,,0
1998-02-23,2,944,-3,1.0,,0
1998-02-23,3,900,-6,1.2,,0
1998-02-23,4,839,-10,1.1,,0
1998-02-23,5,782,-14,1.3,,0
1998-02-23,6,734,-17,1.5,,0
1998-02-23,7,700,-20,1.2,,0
1998-02-23,8,671,-23,1.2,,0
1998-02-23,9,624,-26,1.1,,0
1998-02-23,10,548,-34,1.3,,0
1998-02-23,11,506,-37,1.0,,0
1998-02-23,12,500,-38,11.1,,0
1998-02-23,13,471,-40,1.8,,0
1998-02-23,14,443,-42,1.4,,0
1998-02-23,15,429,-44,1.5,,0
1998-02-23,16,411,-46,1.8,,0
1998-02-23,17,390,-47,1.5,,0
1998-02-23,18,375,-49,1.6,,0
1998-02-23,19,350,-52,1.3,,0
1998-02-23,20,339,-52,1.9,,0
1998-02-23,21,329,-55,2.6,,0
1998-02-23,22,314,-55,2.6,,0
1998-02-23,23,300,-55,3.6,,0
1998-02-23,24,292,-54,4.3,,0
1998-02-23,25,274,-53,5.9,,0
1998-02-23,26,258,-51,6.3,,0
1998-02-23,27,248,-50,6.6,,0
1998-02-23,28,230,-49,5.8,,0
1998-02-23,29,211,-48,6.4,,0
1998-02-23,30,200,-47,6.2,,0
1998-02-23,31,184,-47,6.1,,0
1998-02-23,32,175,-47,5.8,,0
1998-02-23,33,169,-46,5.6,,0
1998-02-23,34,152,-46,6.0,,0
1998-02-23,35,150,-46,5.7,,0
1998-02-23,36,147,-46,5.8,,0
1998-02-23,37,141,-46,6.4,,0
1998-02-23,38,137,-46,7.2,,0
1998-02-23,39,134,-47,8.0,,0
1998-02-23,40,125,-47,8.2,,0
1998-02-23,41,120,-46,8.6,,0
1998-02-23,42,114,-46,10.1,,0
1998-02-23,43,111,-46,9.3,,0
1998-02-23,44,105,-45,10.1,,0
1998-02-23,45,102,-45,10.2,,0
1998-02-23,46,100,-46,10.7,,0
1998-02-23,47,97.1,-46,11.3,,0
1998-02-23,48,92.2,-46,11.3,,0
1998-02-23,49,89,-46,11.6,,0
1998-02-23,50,84.5,-46,12.4,,0
1998-02-23,51,79.4,-46,12.5,,0
1998-02-23,52,76.8,-45,13.5,,0
1998-02-23,53,75.2,-45,14.1,,0
1998-02-23,54,70,-45,14.3,,0
1998-02-23,55,66.2,-44,14.1,,0
1998-02-23,56,58.6,-44,14.6,,0
1998-02-23,57,55.8,-45,14.2,,0
1998-02-23,58,50,-46,14.2,,0
1998-02-23,59,47,-44,14.1,,0
1998-02-23,60,43,-45,14.4,,0
1998-02-23,61,40.6,-45,14.0,,0
1998-02-23,62,37.5,-44,12.7,,0
1998-02-23,63,34,-45,11.6,,0
1998-02-23,64,32,-44,11.6,,0
1998-02-23,65,30,-44,11.2,,0
1998-02-23,66,29,-43,11.3,,0
1998-02-23,67,27.8,-43,12.2,,0
1998-02-23,68,27,-43,12.3,,0
1998-02-23,69,24.5,-42,14.2,,0
1998-02-23,70,21,-42,14.9,,0
1998-02-23,71,20,-42,15.5,,0
1998-02-23,72,19.4,-42,15.6,,0
1998-02-23,73,17.5,-43,15.3,,0
1998-02-23,74,14.2,-43,13.9,,0
1998-02-23,75,12.2,-43,13.3,,0
1998-02-23,76,11,-43,12.2,,0
1998-02-23,77,10,-44,12.2,,0
1998-02-23,78,9,-43,12.2,,0
1998-02-23,79,7,-42,10.6,,0
1998-02-23,80,6.4,-42,10.4,,0
1998-02-23,81,5,-42,10.3,,0
1998-02-23,82,4.1,-39,10.4,,0
1998-03-18,1,961,-10,0.9,,0
1998-03-18,2,940,-12,1.2,,0
1998-03-18,3,862,-17,1.0,,0
1998-03-18,4,810,-18,0.6,,0
1998-03-18,5,748,-21,0.6,,0
1998-03-18,6,700,-24,0.6,,0
1998-03-18,7,663,-25,0.5,,0
1998-03-18,8,585,-33,0.3,,0
1998-03-18,9,531,-39,0.4,,0
1998-03-18,10,500,-42,0.3,,0
1998-03-18,11,479,-44,0.2,,0
1998-03-18,12,420,-49,0.5,,0
1998-03-18,13,363,-53,1.7,,0
1998-03-18,14,340,-53,2.9,,0
1998-03-18,15,319,-50,4.3,,0
1998-03-18,16,300,-49,4.9,,0
1998-03-18,17,290,-48,5.1,,0
1998-03-18,18,275,-48,5.0,,0
1998-03-18,19,252,-45,4.9,,0
1998-03-18,20,244,-45,5.2,,0
1998-03-18,21,231,-44,5.1,,0
1998-03-18,22,210,-45,4.1,,0
1998-03-18,23,200,-45,4.0,,0
1998-03-18,24,198,-46,4.0,,0
1998-03-18,25,189,-46,4.4,,0
1998-03-18,26,180,-45,5.0,,0
1998-03-18,27,170,-45,5.7,,0
1998-03-18,28,157,-46,6.5,,0
1998-03-18,29,150,-46,7.1,,0
1998-03-18,30,145,-46,7.3,,0
1998-03-18,31,140,-46,7.4,,0
1998-03-18,32,130,-46,7.6,,0
1998-03-18,33,123,-47,7.1,,0
1998-03-18,34,118,-47,7.3,,0
1998-03-18,35,111,-47,6.7,,0
1998-03-18,36,102,-47,8.0,,0
1998-03-18,37,100,-47,8.1,,0
1998-03-18,38,95.8,-47,8.3,,0
1998-03-18,39,90.5,-47,9.1,,0
1998-03-18,40,85.5,-47,9.9,,0
1998-03-18,41,78.2,-46,12.8,,0
1998-03-18,42,72.2,-48,13.7,,0
1998-03-18,43,70,-49,13.8,,0
1998-03-18,44,65,-49,14.1,,0
1998-03-18,45,63,-48,14.5,,0
1998-03-18,46,54.1,-50,14.3,,0
1998-03-18,47,51.8,-50,13.3,,0
1998-03-18,48,50,-50,13.2,,0
1998-03-18,49,47,-49,13.4,,0
1998-03-18,50,44.8,-50,13.6,,0
1998-03-18,51,42.1,-50,13.0,,0
1998-03-18,52,38.5,-51,12.4,,0
1998-03-18,53,35.1,-51,11.6,,0
1998-03-18,54,32,-52,11.9,,0
1998-03-18,55,30,-52,12.1,,0
1998-03-18,56,29,-52,11.9,,0
1998-03-18,57,26.8,-51,11.7,,0
1998-03-18,58,25.2,-52,11.0,,0
1998-03-18,59,23,-52,9.8,,0
1998-03-18,60,21.4,-53,9.1,,0
1998-03-18,61,20,-53,9.2,,0
1998-03-18,62,19,-53,9.0,,0
1998-03-18,63,18.5,-52,8.8,,0
1998-03-23,1,959,-6,2.2,,0
1998-03-23,2,880,-11,1.4,,0
1998-03-23,3,812,-16,1.3,,0
1998-03-23,4,744,-20,0.9,,0
1998-03-23,5,700,-19,0.7,,0
1998-03-23,6,682,-20,0.5,,0
1998-03-23,7,600,-25,0.6,,0
1998-03-23,8,550,-32,0.3,,0
1998-03-23,9,500,-36,0.2,,0
1998-03-23,10,468,-38,0.2,,0
1998-03-23,11,434,-41,0.2,,0
1998-03-23,12,398,-46,0.3,,0
1998-03-23,13,360,-50,0.2,,0
1998-03-23,14,332,-58,0.1,,0
1998-03-23,15,300,-58,0.1,,0
1998-03-23,16,290,-59,0.3,,0
1998-03-23,17,264,-53,2.7,,0
1998-03-23,18,240,-53,3.2,,0
1998-03-23,19,200,-50,3.0,,0
1998-03-23,20,189,-49,3.3,,0
1998-03-23,21,182,-49,2.7,,0
1998-03-23,22,169,-49,3.2,,0
1998-03-23,23,161,-50,3.5,,0
1998-03-23,24,155,-50,3.8,,0
1998-03-23,25,150,-50,4.2,,0
1998-03-23,26,142,-49,4.6,,0
1998-03-23,27,137,-50,4.7,,0
1998-03-23,28,130,-50,5.4,,0
1998-03-23,29,125,-50,6.7,,0
1998-03-23,30,111,-51,6.5,,0
1998-03-23,31,105,-50,6.2,,0
1998-03-23,32,100,-51,6.5,,0
1998-03-23,33,93.4,-51,7.3,,0
1998-03-23,34,91.2,-50,7.8,,0
1998-03-23,35,86,-51,7.2,,0
1998-03-23,36,78,-51,7.8,,0
1998-03-23,37,72.9,-51,8.1,,0
1998-03-23,38,70,-51,8.9,,0
1998-03-23,39,67.5,-51,9.3,,0
1998-03-23,40,64.2,-52,9.7,,0
1998-03-23,41,62,-52,10.4,,0
1998-03-23,42,60,-53,11.2,,0
1998-03-23,43,58.1,-53,11.4,,0
1998-03-23,44,52.2,-53,11.5,,0
1998-03-23,45,50.3,-53,10.7,,0
1998-03-23,46,50,-52,10.6,,0
1998-03-23,47,48,-52,10.8,,0
1998-03-23,48,45.1,-51,11.8,,0
1998-03-23,49,44,-51,11.7,,0
1998-03-23,50,43.2,-52,11.3,,0
1998-03-23,51,40,-53,10.6,,0
1998-03-23,52,36,-53,9.8,,0
1998-03-23,53,34.3,-53,9.1,,0
1998-03-23,54,32.5,-53,9.1,,0
1998-03-23,55,30.8,-52,9.2,,0
1998-03-23,56,30,-53,9.5,,0
1998-03-23,57,28,-53,9.7,,0
1998-03-23,58,27,-52,9.6,,0
1998-03-23,59,26,-53,9.8,,0
1998-03-23,60,22.7,-52,9.1,,0
1998-03-23,61,21,-53,7.9,,0
1998-03-23,62,20,-54,8.2,,0
1998-03-23,63,18.8,-54,7.7,,0
1998-03-23,64,18,-55,7.7,,0
1998-03-23,65,16,-54,6.2,,0
1998-03-23,66,14,-53,5.2,,0
1998-03-23,67,12,-52,5.9,,0
1998-03-23,68,11.5,-51,5.7,,0
1998-03-23,69,10,-51,4.8,,0
1998-03-23,70,9,-51,4.7,,0
1998-04-01,1,957,-15,0.3,,0
1998-04-01,2,940,-16,0.4,,0
1998-04-01,3,880,-18,1.3,,0
1998-04-01,4,853,-20,1.5,,0
1998-04-01,5,820,-23,1.7,,0
1998-04-01,6,735,-26,0.9,,0
1998-04-01,7,712,-25,0.8,,0
1998-04-01,8,700,-26,0.5,,0
1998-04-01,9,620,-32,0.2,,0
1998-04-01,10,603,-34,0.2,,0
1998-04-01,11,565,-35,0.2,,0
1998-04-01,12,515,-38,0.5,,0
1998-04-01,13,500,-39,0.3,,0
1998-04-01,14,453,-43,0.6,,0
1998-04-01,15,402,-49,0.8,,0
1998-04-01,16,327,-56,0.8,,0
1998-04-01,17,300,-54,1.4,,0
1998-04-01,18,284,-53,2.4,,0
1998-04-01,19,240,-50,3.6,,0
1998-04-01,20,221,-50,3.4,,0
1998-04-01,21,212,-50,3.4,,0
1998-04-01,22,200,-49,3.9,,0
1998-04-01,23,178,-49,4.5,,0
1998-04-01,24,150,-49,4.0,,0
1998-04-01,25,140,-50,4.7,,0
1998-04-01,26,130,-50,6.5,,0
1998-04-01,27,115,-50,7.9,,0
1998-04-01,28,108,-50,8.0,,0
1998-04-01,29,100,-50,7.7,,0
1998-04-01,30,91,-50,7.7,,0
1998-04-01,31,88.8,-50,7.6,,0
1998-04-01,32,83.5,-50,9.5,,0
1998-04-01,33,81,-50,9.7,,0
1998-04-01,34,77.8,-50,10.2,,0
1998-04-01,35,71.5,-51,12.8,,0
1998-04-01,36,70,-51,12.8,,0
1998-04-01,37,61.5,-51,12.3,,0
1998-04-01,38,56,-51,13.7,,0
1998-04-01,39,51.2,-52,15.1,,0
1998-04-01,40,50,-52,11.5,,0
1998-04-01,41,45,-52,14.3,,0
1998-04-01,42,42,-53,14.9,,0
1998-04-01,43,31,-54,13.4,,0
1998-04-01,44,30,-53,13.2,,0
1998-04-01,45,26,-51,13.3,,0
1998-04-01,46,22.8,-51,12.6,,0
1998-04-01,47,16.6,-51,11.4,,0
1998-08-05,1,966,-22,1.5,,0
1998-08-05,2,961,-22,1.2,,0
1998-08-05,3,950,-21,1.2,,0
1998-08-05,4,923,-21,0.7,,0
1998-08-05,5,863,-22,0.7,,0
1998-08-05,6,773,-29,1.2,,0
1998-08-05,7,761,-28,1.1,,0
1998-08-05,8,713,-28,0.7,,0
1998-08-05,9,700,-29,0.7,,0
1998-08-05,10,658,-30,1.0,,0
1998-08-05,11,500,-44,0.3,,0
1998-08-05,12,464,-48,0.3,,0
1998-08-05,13,438,-50,0.6,,0
1998-08-05,14,376,-57,0.3,,0
1998-08-05,15,295,-67,0.3,,0
1998-08-05,16,245,-73,0.4,,0
1998-08-05,17,200,-75,1.9,,0
1998-08-05,18,185,-76,3.8,,0
1998-08-05,19,177,-77,3.1,,0
1998-08-05,20,160,-78,5.1,,0
1998-08-05,21,150,-79,5.0,,0
1998-08-05,22,142,-78,4.9,,0
1998-08-05,23,115,-80,9.9,,0
1998-08-05,24,105,-80,10.5,,0
1998-08-05,25,100,-81,12.1,,0
1998-08-05,26,94.8,-81,11.6,,0
1998-08-05,27,86.2,-82,11.7,,0
1998-08-05,28,84.6,-82,13.0,,0
1998-08-05,29,82.3,-82,12.9,,0
1998-08-05,30,71.9,-83,10.4,,0
1998-08-05,31,70,-83,7.6,,0
1998-08-05,32,69.2,-83,7.1,,0
1998-08-05,33,64.3,-86,10.8,,0
1998-08-05,34,61.6,-87,9.2,,0
1998-08-05,35,57,-89,9.8,,0
1998-08-05,36,54.9,-89,8.0,,0
1998-08-05,37,51.8,-90,7.3,,0
1998-08-05,38,50,-90,7.5,,0
1998-08-05,39,49.4,-91,7.5,,0
1998-08-05,40,47,-91,4.9,,0
1998-08-05,41,44.6,-92,3.0,,0
1998-08-05,42,42,-92,2.6,,0
1998-08-05,43,41.5,-92,1.6,,0
1998-08-05,44,39,-91,0.7,,0
1998-08-05,45,30,-88,0.4,,0
1998-08-05,46,25,-92,1.1,,0
1998-08-05,47,23,-91,0.7,,0
1998-08-05,48,20,-90,1.2,,0
1998-08-05,49,18,-90,1.3,,0
1998-08-05,50,13,-89,2.0,,0
1998-08-05,51,12.6,-88,1.1,,0
1998-08-05,52,10.8,-86,2.2,,0
1998-09-23,1,976,-21,1.7,,0
1998-09-23,2,940,-23,2.2,,0
1998-09-23,3,910,-25,2.1,,0
1998-09-23,4,857,-27,1.8,,0
1998-09-23,5,830,-28,1.6,,0
1998-09-23,6,800,-29,1.5,,0
1998-09-23,7,761,-29,1.5,,0
1998-09-23,8,740,-29,1.6,,0
1998-09-23,9,718,-30,1.3,,0
1998-09-23,10,700,-31,1.4,,0
1998-09-23,11,680,-32,1.4,,0
1998-09-23,12,630,-34,1.2,,0
1998-09-23,13,582,-37,1.3,,0
1998-09-23,14,550,-40,1.1,,0
1998-09-23,15,500,-44,1.2,,0
1998-09-23,16,480,-45,1.0,,0
1998-09-23,17,460,-47,0.7,,0
1998-09-23,18,440,-48,0.7,,0
1998-09-23,19,404,-51,1.1,,0
1998-09-23,20,368,-55,0.7,,0
1998-09-23,21,340,-58,0.7,,0
1998-09-23,22,322,-61,0.3,,0
1998-09-23,23,300,-66,0.2,,0
1998-09-23,24,262,-72,0.3,,0
1998-09-23,25,233,-78,0.4,,0
1998-09-23,26,221,-79,0.6,,0
1998-09-23,27,200,-81,0.9,,0
1998-09-23,28,195,-81,1.2,,0
1998-09-23,29,190,-82,2.1,,0
1998-09-23,30,180,-83,3.3,,0
1998-09-23,31,170,-84,3.7,,0
1998-09-23,32,157,-84,3.4,,0
1998-09-23,33,150,-84,3.6,,0
1998-09-23,34,142,-84,3.4,,0
1998-09-23,35,138,-84,3.2,,0
1998-09-23,36,124,-86,4.2,,0
1998-09-23,37,120,-86,4.6,,0
1998-09-23,38,116,-86,4.6,,0
1998-09-23,39,109,-88,4.2,,0
1998-09-23,40,100,-88,3.0,,0
1998-09-23,41,95.1,-88,0.9,,0
1998-09-23,42,90.4,-88,0.2,,0
1998-09-23,43,86.7,-88,0.1,,0
1998-09-23,44,81,-88,0.1,,0
1998-09-23,45,76.2,-88,0.1,,0
1998-09-23,46,70.4,-87,0.3,,0
1998-09-23,47,70,-87,0.3,,0
1998-09-23,48,67,-87,0.8,,0
1998-09-23,49,62.2,-87,1.6,,0
1998-09-23,50,59.8,-87,1.2,,0
1998-09-23,51,57.2,-87,0.4,,0
1998-09-23,52,56.2,-86,0.3,,0
1998-09-23,53,53.8,-86,0.2,,0
1998-09-23,54,50,-85,0.3,,0
1998-09-23,55,46,-85,0.4,,0
1998-09-23,56,35.2,-86,0.3,,0
1998-10-04,1,975,-22,4.8,,0
1998-10-04,2,960,-23,4.7,,0
1998-10-04,3,937,-22,4.1,,0
1998-10-04,4,908,-22,3.2,,0
1998-10-04,5,894,-21,1.9,,0
1998-10-04,6,866,-19,3.3,,0
1998-10-04,7,830,-18,3.3,,0
1998-10-04,8,792,-19,3.6,,0
1998-10-04,9,748,-22,3.9,,0
1998-10-04,10,700,-25,4.0,,0
1998-10-04,11,688,-27,3.9,,0
1998-10-04,12,662,-28,3.3,,0
1998-10-04,13,588,-35,2.7,,0
1998-10-04,14,550,-38,2.8,,0
1998-10-04,15,500,-43,2.3,,0
1998-10-04,16,486,-44,2.1,,0
1998-10-04,17,446,-49,1.9,,0
1998-10-04,18,430,-51,1.6,,0
1998-10-04,19,400,-55,1.7,,0
1998-10-04,20,384,-57,1.7,,0
1998-10-04,21,304,-70,1.3,,0
1998-10-04,22,300,-51,1.4,,0
1998-10-04,23,257,-78,1.5,,0
1998-10-04,24,203,-83,2.6,,0
1998-10-04,25,200,-85,2.8,,0
1998-10-04,26,179,-85,3.9,,0
1998-10-04,27,150,-85,4.8,,0
1998-10-04,28,135,-86,4.9,,0
1998-10-04,29,120,-88,4.5,,0
1998-10-04,30,107,-89,3.8,,0
1998-10-04,31,100,-89,2.5,,0
1998-10-04,32,85,-88,1.1,,0
1998-10-04,33,72.6,-88,0.7,,0
1998-10-04,34,70,-88,0.8,,0
1998-10-04,35,61.3,-89,0.7,,0
1998-10-04,36,52.3,-89,1.3,,0
1998-10-04,37,50,-89,1.2,,0
1998-10-04,38,45,-88,1.1,,0
1998-10-04,39,39,-86,0.8,,0
1998-10-04,40,37.2,-86,0.5,,0
1998-10-11,1,974,-16,0.6,,0
1998-10-11,2,925,-21,0.5,,0
1998-10-11,3,888,-20,0.4,,0
1998-10-11,4,825,-25,0.8,,0
1998-10-11,5,749,-29,0.8,,0
1998-10-11,6,700,-33,0.7,,0
1998-10-11,7,689,-34,0.7,,0
1998-10-11,8,620,-31,0.7,,0
1998-10-11,9,609,-31,0.7,,0
1998-10-11,10,500,-40,0.4,,0
1998-10-11,11,400,-50,0.3,,0
1998-10-11,12,368,-53,0.1,,0
1998-10-11,13,352,-55,0.1,,0
1998-10-11,14,302,-61,0.2,,0
1998-10-11,15,300,-61,0.3,,0
1998-10-11,16,250,-66,0.8,,0
1998-10-11,17,200,-68,1.0,,0
1998-10-11,18,195,-69,2.2,,0
1998-10-11,19,162,-70,2.9,,0
1998-10-11,20,150,-72,2.9,,0
1998-10-11,21,145,-72,2.9,,0
1998-10-11,22,133,-73,2.7,,0
1998-10-11,23,120,-74,1.8,,0
1998-10-11,24,103,-75,0.4,,0
1998-10-11,25,100,-75,0.1,,0
1998-10-11,26,96.5,-75,0.2,,0
1998-10-11,27,72,-74,0.1,,0
1998-10-11,28,70,-74,0.1,,0
1998-10-11,29,50,-74,0.1,,0
1998-10-11,30,41.6,-73,0.2,,0
1998-10-11,31,30,-70,0.2,,0
1998-10-11,32,20,-64,0.2,,0
1998-10-11,33,19.3,-64,0.2,,0
1998-11-18,1,958,10,2.6,,0
1998-11-18,2,880,7,2.4,,0
1998-11-18,3,805,,2.2,,0
1998-11-18,4,740,-6,2.0,,0
1998-11-18,5,700,-10,2.1,,0
1998-11-18,6,681,-12,2.2,,0
1998-11-18,7,637,-15,2.2,,0
1998-11-18,8,592,-19,1.8,,0
1998-11-18,9,524,-26,1.6,,0
1998-11-18,10,500,-29,1.7,,0
1998-11-18,11,452,-35,2.0,,0
1998-11-18,12,412,-40,1.9,,0
1998-11-18,13,365,-48,1.7,,0
1998-11-18,14,322,-53,1.9,,0
1998-11-18,15,300,-56,1.6,,0
1998-11-18,16,290,-58,1.4,,0
1998-11-18,17,259,-62,1.2,,0
1998-11-18,18,235,-63,1.8,,0
1998-11-18,19,225,-63,2.9,,0
1998-11-18,20,210,-64,3.6,,0
1998-11-18,21,200,-65,4.0,,0
1998-11-18,22,190,-65,4.2,,0
1998-11-18,23,160,-66,4.0,,0
1998-11-18,24,148,-65,3.7,,0
1998-11-18,25,134,-66,2.8,,0
1998-11-18,26,126,-66,2.1,,0
1998-11-18,27,111,-64,1.7,,0
1998-11-18,28,103,-64,1.2,,0
1998-11-18,29,100,-63,1.2,,0
1998-11-18,30,93.4,-63,1.4,,0
1998-11-18,31,89.2,-61,1.5,,0
1998-11-18,32,85,-62,1.2,,0
1998-11-18,33,81,-61,1.2,,0
1998-11-18,34,75,-61,1.3,,0
1998-11-18,35,70.6,-60,1.2,,0
1998-11-18,36,65,-58,1.5,,0
1998-11-18,37,58.9,-56,1.9,,0
1998-11-18,38,54,-55,2.8,,0
1998-11-18,39,50,-55,3.3,,0
1998-11-18,40,47.3,-53,3.4,,0
1998-11-18,41,45.4,-50,3.7,,0
1998-11-18,42,39.8,-48,5.8,,0
1998-11-18,43,34.1,-46,7.3,,0
1998-11-18,44,33,-46,7.3,,0
1998-11-18,45,311,-46,7.1,,0
1998-11-18,46,300,-46,6.8,,0
1998-11-18,47,290,-46,6.6,,0
1998-12-30,1,975,3,2.9,,0
1998-12-30,2,930,-2,2.4,,0
1998-12-30,3,831,-10,2.1,,0
1998-12-30,4,752,-17,1.9,,0
1998-12-30,5,732,-18,1.6,,0
1998-12-30,6,700,-21,1.5,,0
1998-12-30,7,642,-21,1.5,,0
1998-12-30,8,547,-27,1.3,,0
1998-12-30,9,500,-30,1.3,,0
1998-12-30,10,400,-40,1.2,,0
1998-12-30,11,363,-45,1.2,,0
1998-12-30,12,345,-48,1.3,,0
1998-12-30,13,300,-52,1.6,,0
1998-12-30,14,283,-53,1.8,,0
1998-12-30,15,255,-51,4.3,,0
1998-12-30,16,236,-50,4.7,,0
1998-12-30,17,217,-49,4.9,,0
1998-12-30,18,200,-48,4.6,,0
1998-12-30,19,180,-47,4.3,,0
1998-12-30,20,171,-47,4.4,,0
1998-12-30,21,153,-47,5.4,,0
1998-12-30,22,150,-46,5.2,,0
